sheet_index,project_index,project_acc_bioprj,biosample_acc_sra,run_acc_sra,sampleEnteredBy,collectorList,materialSampleID,genus,specificEpithet,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,country,georeferenceProtocol,habitat,microHabitat,environmentalMedium,yearCollected,monthCollected,dayCollected,establishmentMeans,permitInformation,associatedReferences,preservative,derivedGeneticDataType,derivedGeneticDataURI,derivedGeneticDataFormat,derivedGeneticDataFilename,derivedGeneticDataRemarks,phylum,class,order,family,colloquialName,nomenclaturalCode,scientificNameID,infraspecies,lifeStage,sex,otherCatalogNumbers,associatedMedia,samplingProtocol,tissueType,continentOcean,island,maximumDepthInMeters,maximumElevationInMeters,minimumDepthInMeters,minimumElevationInMeters,stateProvince,landOwner,library_selection_sra,library_strat_sra,read_type_sra,sequencing_platform,instrument_model,study_acc_sra,experiment_acc_sra,package_biosamp,dataset_id
0001,M0066,PRJNA563695,SAMN12685932,SRR10062055,Sofia Beskid,Michelle Stuart,APCL13_528_L0666,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,6,2,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795756,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2631,M0066,PRJNA563695,SAMN12747415,SRR10118617,Sofia Beskid,Michelle Stuart,APCL16_754_L5432,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,6,9,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6848275,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2632,M0066,PRJNA563695,SAMN12742585,SRR10114612,Sofia Beskid,Michelle Stuart,APCL15_372487_L2751,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,6,4,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6843963,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2633,M0066,PRJNA563695,SAMN12686272,SRR10062341,Sofia Beskid,Michelle Stuart,APCL13_160_L1107,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,5,26,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6796133,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2634,M0066,PRJNA563695,SAMN12686266,SRR10062347,Sofia Beskid,Michelle Stuart,APCL13_149_L1100,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,5,26,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6796127,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2635,M0066,PRJNA563695,SAMN12686488,SRR10061733,Sofia Beskid,Michelle Stuart,APCL12_171_L2277,Amphiprion,Amphiprion clarkii,,,,,,,,,,2012,5,10,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795406,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2636,M0066,PRJNA563695,SAMN12746777,SRR10118025,Sofia Beskid,Michelle Stuart,APCL18_553_L4052,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,3,24,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847648,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2637,M0066,PRJNA563695,SAMN12685935,SRR10062051,Sofia Beskid,Michelle Stuart,APCL13_534_L0669,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,6,2,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795760,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2638,M0066,PRJNA563695,SAMN12742447,SRR10114506,Sofia Beskid,Michelle Stuart,APCL15_368572_L2600,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,6,13,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844069,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2639,M0066,PRJNA563695,SAMN12743400,SRR10115061,Sofia Beskid,Michelle Stuart,APCL18_387_L3934,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,3,18,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844849,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2640,M0066,PRJNA563695,SAMN12685998,SRR10061982,Sofia Beskid,Michelle Stuart,APCL14_181_L0734,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,17,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795829,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2641,M0066,PRJNA563695,SAMN12742982,SRR10114862,Sofia Beskid,Michelle Stuart,APCL17_147_L3335,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,5,20,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844385,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2642,M0066,PRJNA563695,SAMN12747512,SRR10118189,Sofia Beskid,Michelle Stuart,APCL17_396_L5568,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,6,3,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847484,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2643,M0066,PRJNA563695,SAMN12742556,SRR10114644,Sofia Beskid,Michelle Stuart,APCL15_372788_L2717,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,6,5,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6843931,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2644,M0066,PRJNA563695,SAMN12747150,SRR10118364,Sofia Beskid,Michelle Stuart,APCL16_413_L5144,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,5,31,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847981,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2645,M0066,PRJNA563695,SAMN12747509,SRR10118193,Sofia Beskid,Michelle Stuart,APCL17_360_L5565,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,6,2,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847480,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2646,M0066,PRJNA563695,SAMN12685953,SRR10062032,Sofia Beskid,Michelle Stuart,APCL14_009_L0687,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,10,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795779,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2647,M0066,PRJNA563695,SAMN12743167,SRR10114840,Sofia Beskid,Michelle Stuart,APCL17_291_L3675,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,5,29,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844407,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2648,M0066,PRJNA563695,SAMN12747397,SRR10118637,Sofia Beskid,Michelle Stuart,APCL16_732_L5410,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,6,7,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6848255,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2649,M0066,PRJNA563695,SAMN12742966,SRR10114880,Sofia Beskid,Michelle Stuart,APCL16_186_L3318,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,5,18,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844367,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2650,M0066,PRJNA563695,SAMN12747559,SRR10118138,Sofia Beskid,Michelle Stuart,APCL18_731_L5640,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,4,10,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847535,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2651,M0066,PRJNA563695,SAMN12743241,SRR10115237,Sofia Beskid,Michelle Stuart,APCL18_060_L3762,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,3,8,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844673,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2652,M0066,PRJNA563695,SAMN12746962,SRR10118572,Sofia Beskid,Michelle Stuart,APCL17_479_L4945,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,6,5,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847773,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2653,M0066,PRJNA563695,SAMN12686663,SRR10061539,Sofia Beskid,Michelle Stuart,APCL13_662_L2499,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,6,4,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795600,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2654,M0066,PRJNA563695,SAMN12685852,SRR10061472,Sofia Beskid,Michelle Stuart,APCL13_147_L0434,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,5,26,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795667,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2655,M0066,PRJNA563695,SAMN12686062,SRR10061911,Sofia Beskid,Michelle Stuart,APCL14_408_L0801,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,23,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795900,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2656,M0066,PRJNA563695,SAMN12743213,SRR10114788,Sofia Beskid,Michelle Stuart,APCL16_663_L3729,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,6,6,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844459,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2657,M0066,PRJNA563695,SAMN12743217,SRR10114784,Sofia Beskid,Michelle Stuart,APCL16_659_L3733,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,6,6,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844463,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2658,M0066,PRJNA563695,SAMN12746957,SRR10117907,Sofia Beskid,Michelle Stuart,APCL17_470_L4939,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,6,5,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847766,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2659,M0066,PRJNA563695,SAMN12686566,SRR10061646,Sofia Beskid,Michelle Stuart,APCL12_134_L2373,Amphiprion,Amphiprion clarkii,,,,,,,,,,2012,5,10,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795493,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2660,M0066,PRJNA563695,SAMN12686656,SRR10061546,Sofia Beskid,Michelle Stuart,APCL13_456_L2491,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,5,31,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795593,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2661,M0066,PRJNA563695,SAMN12685740,SRR10061909,Sofia Beskid,Michelle Stuart,APCL13_261_L0294,Amphiprion,Amphiprion clarkii,,,,,,,,,,2013,5,28,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795902,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2662,M0066,PRJNA563695,SAMN12686483,SRR10061739,Sofia Beskid,Michelle Stuart,APCL12_103_L2270,Amphiprion,Amphiprion clarkii,,,,,,,,,,2012,5,9,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795400,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2663,M0066,PRJNA563695,SAMN12686550,SRR10061664,Sofia Beskid,Michelle Stuart,APCL12_036_L2355,Amphiprion,Amphiprion clarkii,,,,,,,,,,2012,5,8,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795475,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2664,M0066,PRJNA563695,SAMN12742675,SRR10114512,Sofia Beskid,Michelle Stuart,APCL15_372286_L2846,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,5,29,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844063,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2665,M0066,PRJNA563695,SAMN12747022,SRR10118506,Sofia Beskid,Michelle Stuart,APCL16_244_L5009,Amphiprion,Amphiprion clarkii,,,,,,,,,,2016,5,21,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847839,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2666,M0066,PRJNA563695,SAMN12742725,SRR10114456,Sofia Beskid,Michelle Stuart,APCL15_407553_L2901,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,5,30,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844119,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2667,M0066,PRJNA563695,SAMN12743067,SRR10114697,Sofia Beskid,Michelle Stuart,APCL17_062_L3424,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,5,15,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844550,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2668,M0066,PRJNA563695,SAMN12686644,SRR10061559,Sofia Beskid,Michelle Stuart,APCL12_157_L2478,Amphiprion,Amphiprion clarkii,,,,,,,,,,2012,5,10,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795580,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2669,M0066,PRJNA563695,SAMN12742449,SRR10114484,Sofia Beskid,Michelle Stuart,APCL15_370174_L2602,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,6,13,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844091,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2670,M0066,PRJNA563695,SAMN12746933,SRR10117933,Sofia Beskid,Michelle Stuart,APCL17_436_L4914,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,6,4,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847740,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2671,M0066,PRJNA563695,SAMN12743162,SRR10115255,Sofia Beskid,Michelle Stuart,APCL17_078_L3649,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,5,16,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844655,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2672,M0066,PRJNA563695,SAMN12686493,SRR10061728,Sofia Beskid,Michelle Stuart,APCL12_206_L2284,Amphiprion,Amphiprion clarkii,,,,,,,,,,2012,5,11,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795411,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2673,M0066,PRJNA563695,SAMN12743065,SRR10114699,Sofia Beskid,Michelle Stuart,APCL17_059_L3422,Amphiprion,Amphiprion clarkii,,,,,,,,,,2017,5,15,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844548,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2674,M0066,PRJNA563695,SAMN12746803,SRR10117996,Sofia Beskid,Michelle Stuart,APCL18_588_L4084,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,3,29,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6847677,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2675,M0066,PRJNA563695,SAMN12742825,SRR10115017,Sofia Beskid,Michelle Stuart,APCL15_400461_L3043,Amphiprion,Amphiprion clarkii,,,,,,,,,,2015,5,30,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,female,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844230,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2676,M0066,PRJNA563695,SAMN12686692,SRR10061507,Sofia Beskid,Michelle Stuart,APCL14_365_L2556,Amphiprion,Amphiprion clarkii,,,,,,,,,,2014,6,23,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,juvenile,,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6795632,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
2677,M0066,PRJNA563695,SAMN12743322,SRR10115148,Sofia Beskid,Michelle Stuart,APCL18_173_L3845,Amphiprion,Amphiprion clarkii,,,,,,,,,,2018,3,11,,,,,,,,,,Chordata,Actinopteri,,Pomacentridae,yellowtail clownfish,NCBI queried: Fri Jul 17 11:55:33 2020,80970,NA,adult,male,,,,tail fin,,,,,,,,,ReducedRepresentation,RAD-Seq,SINGLE,ILLUMINA,Illumina HiSeq 2500,SRP220170,SRX6844762,Model organism or animal; version 1.0,PRJNA563695_Amphiprion-clarkii
