"sheet_index","project_index","project_acc_bioprj","biosample_acc_sra","run_acc_sra","sampleEnteredBy","collectorList","materialSampleID","genus","specificEpithet","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","country","georeferenceProtocol","habitat","microHabitat","environmentalMedium","yearCollected","monthCollected","dayCollected","establishmentMeans","permitInformation","associatedReferences","preservative","derivedGeneticDataType","derivedGeneticDataURI","derivedGeneticDataFormat","derivedGeneticDataFilename","derivedGeneticDataRemarks","phylum","class","order","family","colloquialName","nomenclaturalCode","scientificNameID","infraspecies","lifeStage","sex","otherCatalogNumbers","associatedMedia","samplingProtocol","tissueType","continentOcean","island","maximumDepthInMeters","maximumElevationInMeters","minimumDepthInMeters","minimumElevationInMeters","stateProvince","landOwner","library_selection_sra","library_strat_sra","read_type_sra","sequencing_platform","instrument_model","study_acc_sra","experiment_acc_sra","package_biosamp","dataset_id","ligation_id.x","sample_id.x","site.x","date_time.x","gps.x","year.x","month.x","day.x","hour.x","minute.x","lat.x","lon.x","ligation_id.y","sample_id.y","site.y","date_time.y","gps.y","year.y","month.y","day.y","hour.y","minute.y","lat.y","lon.y"
2253,"M0066","PRJNA563695","SAMN12742987","SRR10114857","Sofia Beskid","Michelle Stuart","APCL17_153_L3340","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"juvenile","",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6844390","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L3340","APCL17_153","Palanas",2017-05-20 06:12:00,5,2017,5,20,6,12,10.87279231285,124.711844301775,"L3340","APCL17_153","Palanas",2017-05-20 06:12:00,5,2017,5,20,6,12,10.87279231285,124.711844301775
2254,"M0066","PRJNA563695","SAMN12743329","SRR10115140","Sofia Beskid","Michelle Stuart","APCL18_186_L3852","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","female",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6844770","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L3852","APCL18_186","Sitio Baybayon",2018-03-11 07:30:00,4,2018,3,11,7,30,10.634412516375,124.776352434425,"L3852","APCL18_186","Sitio Baybayon",2018-03-11 07:30:00,4,2018,3,11,7,30,10.634412516375,124.776352434425
2255,"M0066","PRJNA563695","SAMN12746742","SRR10118064","Sofia Beskid","Michelle Stuart","APCL18_513_L4017","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"juvenile","",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847609","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L4017","APCL18_513","Tamakin Dacot",2018-03-23 01:32:00,4,2018,3,23,1,32,10.652629493275,124.7833180893,"L4017","APCL18_513","Tamakin Dacot",2018-03-23 01:32:00,4,2018,3,23,1,32,10.652629493275,124.7833180893
2256,"M0066","PRJNA563695","SAMN12742467","SRR10114956","Sofia Beskid","Michelle Stuart","APCL15_354525_L2621","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"juvenile","",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6844291","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L2621","APCL15_354525","Sitio Baybayon",2015-06-13 06:24:00,3,2015,6,13,6,24,10.633614286775,124.776807676525,"L2621","APCL15_354525","Sitio Baybayon",2015-06-13 06:24:00,3,2015,6,13,6,24,10.633614286775,124.776807676525
2257,"M0066","PRJNA563695","SAMN12747335","SRR10118706","Sofia Beskid","Michelle Stuart","APCL16_654_L5340","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6848186","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L5340","APCL16_654","N. Magbangon",2016-06-06 04:55:00,4,2016,6,6,4,55,10.860984746825,124.7219708981,"L5340","APCL16_654","N. Magbangon",2016-06-06 04:55:00,4,2016,6,6,4,55,10.860984746825,124.7219708981
2258,"M0066","PRJNA563695","SAMN12746861","SRR10118081","Sofia Beskid","Michelle Stuart","APCL17_203_L4433","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","female",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847592","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L4433","APCL17_203","Elementary School",2017-05-23 01:57:21,5,2017,5,23,1,57,10.798963860125,124.7686182428,"L4433","APCL17_203","Elementary School",2017-05-23 01:57:21,5,2017,5,23,1,57,10.798963860125,124.7686182428
2259,"M0066","PRJNA563695","SAMN12746971","SRR10118562","Sofia Beskid","Michelle Stuart","APCL17_491_L4954","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847783","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L4954","APCL17_491","Sitio Baybayon",2017-06-05 07:36:24,5,2017,6,5,7,36,10.63411460255,124.77648419795,"L4954","APCL17_491","Sitio Baybayon",2017-06-05 07:36:24,5,2017,6,5,7,36,10.63411460255,124.77648419795
2260,"M0066","PRJNA563695","SAMN12742708","SRR10114476","Sofia Beskid","Michelle Stuart","APCL15_404022_L2883","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6844099","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L2883","APCL15_404022","Sitio Baybayon",2015-06-11 07:16:00,3,2015,6,11,7,16,10.632696426475,124.776701917875,"L2883","APCL15_404022","Sitio Baybayon",2015-06-11 07:16:00,3,2015,6,11,7,16,10.632696426475,124.776701917875
2261,"M0066","PRJNA563695","SAMN12686672","SRR10061529","Sofia Beskid","Michelle Stuart","APCL14_203_L2512","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6795610","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L2512","APCL14_203","S. Magbangon",2014-06-18 01:03:00,1,2014,6,18,1,3,10.8565995,124.72568475,"L2512","APCL14_203","S. Magbangon",2014-06-18 01:03:00,1,2014,6,18,1,3,10.8565995,124.72568475
2262,"M0066","PRJNA563695","SAMN12746976","SRR10118557","Sofia Beskid","Michelle Stuart","APCL17_496_L4959","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","female",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847788","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L4959","APCL17_496","Haina",2017-06-06 02:36:43,5,2017,6,6,2,36,10.641563516125,124.7779963352,"L4959","APCL17_496","Haina",2017-06-06 02:36:43,5,2017,6,6,2,36,10.641563516125,124.7779963352
2263,"M0066","PRJNA563695","SAMN12746897","SRR10118353","Sofia Beskid","Michelle Stuart","APCL17_249_L4470","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","female",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847992","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L4470","APCL17_249","Tamakin Dacot",2017-05-27 06:01:53,5,2017,5,27,6,1,10.65234983105,124.78361091115,"L4470","APCL17_249","Tamakin Dacot",2017-05-27 06:01:53,5,2017,5,27,6,1,10.65234983105,124.78361091115
2264,"M0066","PRJNA563695","SAMN12742924","SRR10114914","Sofia Beskid","Michelle Stuart","APCL17_115_L3229","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6844333","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L3229","APCL17_115","Palanas",2017-05-19 02:35:00,5,2017,5,19,2,35,10.873429211775,124.71216941485,"L3229","APCL17_115","Palanas",2017-05-19 02:35:00,5,2017,5,19,2,35,10.873429211775,124.71216941485
2265,"M0066","PRJNA563695","SAMN12686376","SRR10062225","Sofia Beskid","Michelle Stuart","APCL13_439_L1308","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"juvenile","",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6796249","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L1308","APCL13_439","Palanas",2013-05-31 00:55:20,1,2013,5,31,0,55,10.873965,124.71045825,"L1308","APCL13_439","Palanas",2013-05-31 00:55:20,1,2013,5,31,0,55,10.873965,124.71045825
2266,"M0066","PRJNA563695","SAMN12746781","SRR10118021","Sofia Beskid","Michelle Stuart","APCL18_558_L4056","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"juvenile","",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847652","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L4056","APCL18_558","Hicgop South",2018-03-25 02:45:00,4,2018,3,25,2,45,10.8110851818,124.76462038935,"L4056","APCL18_558","Hicgop South",2018-03-25 02:45:00,4,2018,3,25,2,45,10.8110851818,124.76462038935
2267,"M0066","PRJNA563695","SAMN12743069","SRR10114695","Sofia Beskid","Michelle Stuart","APCL17_067_L3426","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"juvenile","",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6844552","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L3426","APCL17_067","Palanas",2017-05-15 06:08:25,5,2017,5,15,6,8,10.87389491035,124.710778899,"L3426","APCL17_067","Palanas",2017-05-15 06:08:25,5,2017,5,15,6,8,10.87389491035,124.710778899
2268,"M0066","PRJNA563695","SAMN12746936","SRR10117930","Sofia Beskid","Michelle Stuart","APCL17_440_L4918","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847743","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L4918","APCL17_440","Sitio Baybayon",2017-06-04 07:09:38,5,2017,6,4,7,9,10.633749696425,124.7768847691,"L4918","APCL17_440","Sitio Baybayon",2017-06-04 07:09:38,5,2017,6,4,7,9,10.633749696425,124.7768847691
2269,"M0066","PRJNA563695","SAMN12747146","SRR10118369","Sofia Beskid","Michelle Stuart","APCL16_409_L5140","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847976","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L5140","APCL16_409","N. Magbangon",2016-05-31 02:56:00,3,2016,5,31,2,56,10.861555365825,124.72134745215,"L5140","APCL16_409","N. Magbangon",2016-05-31 02:56:00,3,2016,5,31,2,56,10.861555365825,124.72134745215
2270,"M0066","PRJNA563695","SAMN12747518","SRR10118183","Sofia Beskid","Michelle Stuart","APCL17_552_L5578","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847490","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L5578","APCL17_552","Wangag",2017-06-10 02:00:53,5,2017,6,10,2,0,10.870380084975,124.715009413225,"L5578","APCL17_552","Wangag",2017-06-10 02:00:53,5,2017,6,10,2,0,10.870380084975,124.715009413225
2271,"M0066","PRJNA563695","SAMN12743325","SRR10115145","Sofia Beskid","Michelle Stuart","APCL18_182_L3848","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"juvenile","",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6844765","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L3848","APCL18_182","Sitio Baybayon",2018-03-11 06:52:00,4,2018,3,11,6,52,10.634249991275,124.77674481225,"L3848","APCL18_182","Sitio Baybayon",2018-03-11 06:52:00,4,2018,3,11,6,52,10.634249991275,124.77674481225
2272,"M0066","PRJNA563695","SAMN12747506","SRR10118196","Sofia Beskid","Michelle Stuart","APCL17_350_L5562","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"juvenile","",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847477","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L5562","APCL17_350","Wangag",2017-05-30 07:01:00,5,2017,5,30,7,1,10.870286542925,124.7152036219,"L5562","APCL17_350","Wangag",2017-05-30 07:01:00,5,2017,5,30,7,1,10.870286542925,124.7152036219
2273,"M0066","PRJNA563695","SAMN12743345","SRR10115122","Sofia Beskid","Michelle Stuart","APCL18_304_L3868","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"juvenile","",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6844788","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L3868","APCL18_304","Haina",2018-03-15 06:55:00,4,2018,3,15,6,55,10.64128689235,124.778249426725,"L3868","APCL18_304","Haina",2018-03-15 06:55:00,4,2018,3,15,6,55,10.64128689235,124.778249426725
2274,"M0066","PRJNA563695","SAMN12686314","SRR10062293","Sofia Beskid","Michelle Stuart","APCL13_632_L1210","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"juvenile","",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6796181","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L1210","APCL13_632","Palanas",2013-06-04 05:39:00,1,2013,6,4,5,39,10.87315,124.712475,"L1210","APCL13_632","Palanas",2013-06-04 05:39:00,1,2013,6,4,5,39,10.87315,124.712475
2275,"M0066","PRJNA563695","SAMN12743233","SRR10115247","Sofia Beskid","Michelle Stuart","APCL18_021_L3754","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6844663","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L3754","APCL18_021","Palanas",2018-03-04 06:26:00,4,2018,3,4,6,26,10.873645925875,124.711548902575,"L3754","APCL18_021","Palanas",2018-03-04 06:26:00,4,2018,3,4,6,26,10.873645925875,124.711548902575
2276,"M0066","PRJNA563695","SAMN12747505","SRR10118197","Sofia Beskid","Michelle Stuart","APCL17_342_L5561","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"juvenile","",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847476","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L5561","APCL17_342","Wangag",2017-05-30 05:52:32,5,2017,5,30,5,52,10.869874719075,124.7159191221,"L5561","APCL17_342","Wangag",2017-05-30 05:52:32,5,2017,5,30,5,52,10.869874719075,124.7159191221
2277,"M0066","PRJNA563695","SAMN12743032","SRR10114736","Sofia Beskid","Michelle Stuart","APCL17_006_L3386","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","female",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6844511","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L3386","APCL17_006","Wangag",2017-05-13 03:10:43,5,2017,5,13,3,10,10.871491860625,124.7141195694,"L3386","APCL17_006","Wangag",2017-05-13 03:10:43,5,2017,5,13,3,10,10.871491860625,124.7141195694
2278,"M0066","PRJNA563695","SAMN12747519","SRR10118182","Sofia Beskid","Michelle Stuart","APCL17_554_L5579","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847491","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L5579","APCL17_554","Wangag",2017-06-10 02:29:29,5,2017,6,10,2,29,10.8704549563,124.71501796275,"L5579","APCL17_554","Wangag",2017-06-10 02:29:29,5,2017,6,10,2,29,10.8704549563,124.71501796275
2279,"M0066","PRJNA563695","SAMN12686011","SRR10061967","Sofia Beskid","Michelle Stuart","APCL13_620_L0748","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","female",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6795844","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L0748","APCL13_620","Wangag",2013-06-04 04:15:00,1,2013,6,4,4,15,10.8714745,124.714329,"L0748","APCL13_620","Wangag",2013-06-04 04:15:00,1,2013,6,4,4,15,10.8714745,124.714329
2280,"M0066","PRJNA563695","SAMN12747159","SRR10118355","Sofia Beskid","Michelle Stuart","APCL16_425_L5153","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6847990","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L5153","APCL16_425","N. Magbangon",2016-05-31 05:20:00,3,2016,5,31,5,20,10.8612595056,124.721461026925,"L5153","APCL16_425","N. Magbangon",2016-05-31 05:20:00,3,2016,5,31,5,20,10.8612595056,124.721461026925
2281,"M0066","PRJNA563695","SAMN12747432","SRR10118598","Sofia Beskid","Michelle Stuart","APCL16_773_L5450","Amphiprion","Amphiprion clarkii",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata","Actinopteri",NA,"Pomacentridae","yellowtail clownfish","NCBI queried: Fri Jul 17 11:55:33 2020",80970,NA,"adult","male",NA,NA,NA,"tail fin",NA,NA,NA,NA,NA,NA,NA,NA,"ReducedRepresentation","RAD-Seq","SINGLE","ILLUMINA","Illumina HiSeq 2500","SRP220170","SRX6848294","Model organism or animal; version 1.0","PRJNA563695_Amphiprion-clarkii","L5450","APCL16_773","Palanas",2016-06-14 01:24:00,4,2016,6,14,1,24,10.87447456085,124.710595146775,"L5450","APCL16_773","Palanas",2016-06-14 01:24:00,4,2016,6,14,1,24,10.87447456085,124.710595146775
